Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [40] transpose(Matrix&)     [85] std::_Tuple_impl<2ul, double&, double&, double&>::_M_head(std::_Tuple_impl<2ul, double&, double&, double&>&) [424] std::tuple_element<0ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<0ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
  [31] Matrix::Matrix(int)   [279] std::_Tuple_impl<2ul, double&, double&, double&>::_M_tail(std::_Tuple_impl<2ul, double&, double&, double&>&) [108] std::tuple_element<0ul, std::tuple<double, double> >::type&& std::get<0ul, double, double>(std::tuple<double, double>&&)
  [46] Matrix::Matrix(int, int) [134] void std::_Tuple_impl<2ul, double&, double&, double&>::_M_assign<double, double, double>(std::_Tuple_impl<2ul, double, double, double>&&) [110] std::tuple_element<0ul, std::tuple<double, double, double, double, double> >::type&& std::get<0ul, double, double, double, double, double>(std::tuple<double, double, double, double, double>&&)
  [87] Matrix::Matrix()      [280] std::_Tuple_impl<2ul, double&, double&, double&>::_Tuple_impl(double&, double&, double&) [111] std::tuple_element<0ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<0ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
   [8] Matrix::operator=(Matrix&) [71] std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>&) [425] std::tuple_element<10ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<10ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
  [35] Matrix::operator()(int) [72] std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_M_tail(std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>&) [235] std::tuple_element<1ul, std::tuple<Matrix&, Matrix&> >::type&& std::get<1ul, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&>&&)
   [6] Matrix::operator()(int, int) [127] void std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_M_assign<double, double, double, double, double, double, double>(std::_Tuple_impl<2ul, double, double, double, double, double, double, double>&&) [426] std::tuple_element<1ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<1ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [103] Matrix::operator/(double) [281] std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&, double&, double&) [109] std::tuple_element<1ul, std::tuple<double, double> >::type&& std::get<1ul, double, double>(std::tuple<double, double>&&)
  [65] Matrix::operator-(Matrix&) [324] std::_Tuple_impl<2ul, double, double, double>::_M_head(std::_Tuple_impl<2ul, double, double, double>&) [112] std::tuple_element<1ul, std::tuple<double, double, double, double, double> >::type&& std::get<1ul, double, double, double, double, double>(std::tuple<double, double, double, double, double>&&)
  [45] Matrix::operator*(Matrix&) [445] std::_Tuple_impl<2ul, double, double, double>::_M_tail(std::_Tuple_impl<2ul, double, double, double>&) [113] std::tuple_element<1ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<1ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
  [50] Matrix::operator*(double) [91] std::_Tuple_impl<2ul, double, double, double>::_Tuple_impl<double&, double&, double&>(std::_Tuple_impl<2ul, double&, double&, double&>&&) [427] std::tuple_element<2ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<2ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
  [81] Matrix::operator+(Matrix&) [325] std::_Tuple_impl<2ul, double, double, double, double, double, double, double>::_M_head(std::_Tuple_impl<2ul, double, double, double, double, double, double, double>&) [114] std::tuple_element<2ul, std::tuple<double, double, double, double, double> >::type&& std::get<2ul, double, double, double, double, double>(std::tuple<double, double, double, double, double>&&)
  [61] Matrix::operator+(double) [446] std::_Tuple_impl<2ul, double, double, double, double, double, double, double>::_M_tail(std::_Tuple_impl<2ul, double, double, double, double, double, double, double>&) [115] std::tuple_element<2ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<2ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
 [307] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [53] std::_Tuple_impl<2ul, double, double, double, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&, double&, double&, double&>(std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>&&) [428] std::tuple_element<3ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<3ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [308] char* std::string::_S_construct<char const*>(char const*, char const*, std::allocator<char> const&) [398] std::_Tuple_impl<3ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<3ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&) [116] std::tuple_element<3ul, std::tuple<double, double, double, double, double> >::type&& std::get<3ul, double, double, double, double, double>(std::tuple<double, double, double, double, double>&&)
 [309] char* std::string::_S_construct<char const*>(char const*, char const*, std::allocator<char> const&, std::forward_iterator_tag) [399] std::_Tuple_impl<3ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_Tuple_impl(Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&) [117] std::tuple_element<3ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<3ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
 [310] char* std::string::_S_construct_aux<char const*>(char const*, char const*, std::allocator<char> const&, std::__false_type) [282] std::_Tuple_impl<3ul, double&, double&>::_M_head(std::_Tuple_impl<3ul, double&, double&>&) [429] std::tuple_element<4ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<4ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [311] std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [283] std::_Tuple_impl<3ul, double&, double&>::_M_tail(std::_Tuple_impl<3ul, double&, double&>&) [118] std::tuple_element<4ul, std::tuple<double, double, double, double, double> >::type&& std::get<4ul, double, double, double, double, double>(std::tuple<double, double, double, double, double>&&)
 [227] std::_Head_base<0ul, Matrix&, false>::_M_head(std::_Head_base<0ul, Matrix&, false>&) [139] void std::_Tuple_impl<3ul, double&, double&>::_M_assign<double, double>(std::_Tuple_impl<3ul, double, double>&&) [119] std::tuple_element<4ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<4ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
 [228] std::_Head_base<0ul, Matrix&, false>::_Head_base(Matrix&) [284] std::_Tuple_impl<3ul, double&, double&>::_Tuple_impl(double&, double&) [430] std::tuple_element<5ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<5ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [220] std::_Head_base<0ul, double&, false>::_M_head(std::_Head_base<0ul, double&, false>&) [285] std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>&) [120] std::tuple_element<5ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<5ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
 [221] std::_Head_base<0ul, double&, false>::_Head_base(double&) [286] std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_M_tail(std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>&) [431] std::tuple_element<6ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<6ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [224] std::_Head_base<0ul, double, false>::_M_head(std::_Head_base<0ul, double, false>&) [128] void std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_M_assign<double, double, double, double, double, double>(std::_Tuple_impl<3ul, double, double, double, double, double, double>&&) [121] std::tuple_element<6ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<6ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
  [66] std::_Head_base<0ul, double, false>::_Head_base<double&>(double&) [287] std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&, double&) [432] std::tuple_element<7ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<7ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [372] std::_Head_base<10ul, Matrix&, false>::_M_head(std::_Head_base<10ul, Matrix&, false>&) [326] std::_Tuple_impl<3ul, double, double>::_M_head(std::_Tuple_impl<3ul, double, double>&) [122] std::tuple_element<7ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<7ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
 [373] std::_Head_base<10ul, Matrix&, false>::_Head_base(Matrix&) [447] std::_Tuple_impl<3ul, double, double>::_M_tail(std::_Tuple_impl<3ul, double, double>&) [433] std::tuple_element<8ul, std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&> >::type&& std::get<8ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&&)
 [229] std::_Head_base<1ul, Matrix&, false>::_M_head(std::_Head_base<1ul, Matrix&, false>&) [327] std::_Tuple_impl<3ul, double, double>::_Tuple_impl<double&, double&>(std::_Tuple_impl<3ul, double&, double&>&&) [123] std::tuple_element<8ul, std::tuple<double, double, double, double, double, double, double, double, double> >::type&& std::get<8ul, double, double, double, double, double, double, double, double, double>(std::tuple<double, double, double, double, double, double, double, double, double>&&)
